onset,duration,description
2025-12-02 11:59:20.440026,0.0,enc_resp
2025-12-02 11:59:20.445026,0.0,enc_fixation
2025-12-02 11:59:21.491026,0.0,enc_cue
2025-12-02 11:59:23.547026,0.0,enc_act1
2025-12-02 11:59:24.603026,0.0,enc_act2
2025-12-02 11:59:25.659026,0.0,enc_act3
2025-12-02 11:59:26.713026,0.0,enc_target
2025-12-02 11:59:28.704026,0.0,enc_prompt
2025-12-02 11:59:30.413026,0.0,enc_resp
2025-12-02 11:59:30.417026,0.0,enc_fixation
2025-12-02 11:59:31.465026,0.0,enc_cue
2025-12-02 11:59:33.522026,0.0,enc_act1
2025-12-02 11:59:34.584026,0.0,enc_act2
2025-12-02 11:59:35.647026,0.0,enc_act3
2025-12-02 11:59:36.707026,0.0,enc_target
2025-12-02 11:59:38.697026,0.0,enc_prompt
2025-12-02 11:59:40.829026,0.0,enc_resp
2025-12-02 11:59:40.835026,0.0,enc_fixation
2025-12-02 11:59:41.880026,0.0,enc_cue
2025-12-02 11:59:43.935026,0.0,enc_act1
2025-12-02 11:59:44.991026,0.0,enc_act2
2025-12-02 11:59:46.046026,0.0,enc_act3
2025-12-02 11:59:47.103026,0.0,enc_target
2025-12-02 11:59:49.093026,0.0,enc_prompt
2025-12-02 11:59:51.808026,0.0,enc_resp
2025-12-02 11:59:51.813026,0.0,enc_fixation
2025-12-02 11:59:52.859026,0.0,enc_cue
2025-12-02 11:59:54.916026,0.0,enc_act1
2025-12-02 11:59:55.972026,0.0,enc_act2
2025-12-02 11:59:57.035026,0.0,enc_act3
2025-12-02 11:59:58.096026,0.0,enc_target
2025-12-02 12:00:00.092026,0.0,enc_prompt
2025-12-02 12:00:02.231026,0.0,enc_resp
2025-12-02 12:00:02.237026,0.0,enc_fixation
2025-12-02 12:00:03.283026,0.0,enc_cue
2025-12-02 12:00:05.340026,0.0,enc_act1
2025-12-02 12:00:06.396026,0.0,enc_act2
2025-12-02 12:00:07.458026,0.0,enc_act3
2025-12-02 12:00:08.521026,0.0,enc_target
2025-12-02 12:00:10.515026,0.0,enc_prompt
2025-12-02 12:00:13.259026,0.0,enc_resp
2025-12-02 12:00:13.264026,0.0,enc_fixation
2025-12-02 12:00:14.309026,0.0,enc_cue
2025-12-02 12:00:16.365026,0.0,enc_act1
2025-12-02 12:00:17.421026,0.0,enc_act2
2025-12-02 12:00:18.477026,0.0,enc_act3
2025-12-02 12:00:19.532026,0.0,enc_target
2025-12-02 12:00:21.522026,0.0,enc_prompt
2025-12-02 12:00:23.168026,0.0,enc_resp
2025-12-02 12:00:23.173026,0.0,enc_fixation
2025-12-02 12:00:24.220026,0.0,enc_cue
2025-12-02 12:00:26.276026,0.0,enc_act1
2025-12-02 12:00:27.331026,0.0,enc_act2
2025-12-02 12:00:28.386026,0.0,enc_act3
2025-12-02 12:00:29.442026,0.0,enc_target
2025-12-02 12:00:31.432026,0.0,enc_prompt
2025-12-02 12:00:33.870026,0.0,enc_resp
2025-12-02 12:00:33.875026,0.0,enc_fixation
2025-12-02 12:00:34.919026,0.0,enc_cue
2025-12-02 12:00:36.976026,0.0,enc_act1
2025-12-02 12:00:38.031026,0.0,enc_act2
2025-12-02 12:00:39.087026,0.0,enc_act3
2025-12-02 12:00:40.145026,0.0,enc_target
2025-12-02 12:00:42.133026,0.0,enc_prompt
2025-12-02 12:00:43.967026,0.0,enc_resp
2025-12-02 12:00:43.972026,0.0,enc_fixation
2025-12-02 12:00:45.017026,0.0,enc_cue
2025-12-02 12:00:47.072026,0.0,enc_act1
2025-12-02 12:00:48.128026,0.0,enc_act2
2025-12-02 12:00:49.184026,0.0,enc_act3
2025-12-02 12:00:50.239026,0.0,enc_target
2025-12-02 12:00:52.230026,0.0,enc_prompt
2025-12-02 12:00:53.536026,0.0,enc_resp
2025-12-02 12:00:53.540026,0.0,enc_fixation
2025-12-02 12:00:54.590026,0.0,enc_cue
2025-12-02 12:00:56.652026,0.0,enc_act1
2025-12-02 12:00:57.708026,0.0,enc_act2
2025-12-02 12:00:58.770026,0.0,enc_act3
2025-12-02 12:00:59.834026,0.0,enc_target
2025-12-02 12:01:01.827026,0.0,enc_prompt
2025-12-02 12:01:03.869026,0.0,enc_resp
2025-12-02 12:01:03.875026,0.0,enc_fixation
2025-12-02 12:01:04.922026,0.0,enc_cue
2025-12-02 12:01:06.977026,0.0,enc_act1
2025-12-02 12:01:08.040026,0.0,enc_act2
2025-12-02 12:01:09.104026,0.0,enc_act3
2025-12-02 12:01:10.166026,0.0,enc_target
2025-12-02 12:01:12.161026,0.0,enc_prompt
2025-12-02 12:01:14.043026,0.0,enc_resp
2025-12-02 12:01:14.226026,628.064,BAD_distractor
2025-12-02 12:01:14.227026,0.0,encoding_phase_ends
2025-12-02 12:03:20.454026,0.0,dist_start
2025-12-02 12:08:20.466026,0.0,dist_end
2025-12-02 12:11:37.062026,0.0,ret_instr_start
2025-12-02 12:11:38.306026,0.0,ret_instr_start
2025-12-02 12:11:39.525026,0.0,ret_instr_start
2025-12-02 12:11:41.158026,0.0,prac_end
2025-12-02 12:11:42.290026,0.0,retrieval_phase_starts
2025-12-02 12:11:42.312026,0.0,enc_fixation
2025-12-02 12:11:44.321026,0.0,ret_cue
2025-12-02 12:11:46.302026,0.0,ret_q1_onset
2025-12-02 12:11:54.435026,0.0,ret_q1_resp
2025-12-02 12:11:54.451026,0.0,ret_q2_onset
2025-12-02 12:12:01.862652,0.2982601491301011,BAD_muscle
2025-12-02 12:12:02.185026,0.0,ret_q2_resp
2025-12-02 12:12:02.436026,0.0,ret_q3_onset
2025-12-02 12:12:21.282702,1.4747307373654621,BAD_muscle
2025-12-02 12:12:22.095026,0.0,ret_q3_resp
2025-12-02 12:12:22.101026,0.0,enc_fixation
2025-12-02 12:12:24.111026,0.0,ret_cue
2025-12-02 12:12:26.090026,0.0,ret_q1_onset
2025-12-02 12:12:26.684525,0.3231151615575527,BAD_muscle
2025-12-02 12:12:37.858026,0.0,ret_q1_resp
2025-12-02 12:12:37.874026,0.0,enc_fixation
2025-12-02 12:12:39.886026,0.0,ret_cue
2025-12-02 12:12:41.864026,0.0,ret_q1_onset
2025-12-02 12:12:46.345314,0.2738234150135668,BAD_muscle
2025-12-02 12:12:46.519026,0.0,ret_q1_resp
2025-12-02 12:12:46.539026,0.0,ret_q2_onset
2025-12-02 12:12:52.199026,0.0,ret_q2_resp
2025-12-02 12:12:52.454026,0.0,ret_q3_onset
2025-12-02 12:13:00.309026,0.0,ret_q3_resp
2025-12-02 12:13:00.315026,0.0,enc_fixation
2025-12-02 12:13:02.328026,0.0,ret_cue
2025-12-02 12:13:04.308026,0.0,ret_q1_onset
2025-12-02 12:13:06.705026,0.0,ret_q1_resp
2025-12-02 12:13:06.722026,0.0,ret_q2_onset
2025-12-02 12:13:08.671063,0.5891352262412966,BAD_muscle
2025-12-02 12:13:12.490026,0.0,ret_q2_resp
2025-12-02 12:13:12.763026,0.0,ret_q3_onset
2025-12-02 12:13:21.080026,0.0,ret_q3_resp
2025-12-02 12:13:21.086026,0.0,enc_fixation
2025-12-02 12:13:23.099026,0.0,ret_cue
2025-12-02 12:13:25.079026,0.0,ret_q1_onset
2025-12-02 12:13:30.767026,0.0,ret_q1_resp
2025-12-02 12:13:30.785026,0.0,ret_q2_onset
2025-12-02 12:13:34.803026,0.0,ret_q2_resp
2025-12-02 12:13:35.076026,0.0,ret_q3_onset
2025-12-02 12:13:39.191026,0.0,ret_q3_resp
2025-12-02 12:13:39.197026,0.0,enc_fixation
2025-12-02 12:13:41.208026,0.0,ret_cue
2025-12-02 12:13:43.187026,0.0,ret_q1_onset
2025-12-02 12:13:49.802026,0.0,ret_q1_resp
2025-12-02 12:13:49.817026,0.0,enc_fixation
2025-12-02 12:13:51.830026,0.0,ret_cue
2025-12-02 12:13:53.808026,0.0,ret_q1_onset
2025-12-02 12:13:56.767026,0.0,ret_q1_resp
2025-12-02 12:13:56.785026,0.0,ret_q2_onset
2025-12-02 12:14:05.378026,0.0,ret_q2_resp
2025-12-02 12:14:05.636026,0.0,ret_q3_onset
2025-12-02 12:14:13.399026,0.0,ret_q3_resp
2025-12-02 12:14:13.405026,0.0,enc_fixation
2025-12-02 12:14:15.420026,0.0,ret_cue
2025-12-02 12:14:17.398026,0.0,ret_q1_onset
2025-12-02 12:14:24.301026,0.0,ret_q1_resp
2025-12-02 12:14:24.316026,0.0,ret_q2_onset
2025-12-02 12:14:28.891026,0.0,ret_q2_resp
2025-12-02 12:14:29.157026,0.0,ret_q3_onset
2025-12-02 12:14:35.044026,0.0,ret_q3_resp
2025-12-02 12:14:35.050026,0.0,enc_fixation
2025-12-02 12:14:37.064026,0.0,ret_cue
2025-12-02 12:14:39.045026,0.0,ret_q1_onset
2025-12-02 12:14:45.176026,0.0,ret_q1_resp
2025-12-02 12:14:45.196026,0.0,ret_q2_onset
2025-12-02 12:14:48.704026,0.0,ret_q2_resp
2025-12-02 12:14:48.981026,0.0,ret_q3_onset
2025-12-02 12:14:57.724026,0.0,ret_q3_resp
2025-12-02 12:14:57.729026,0.0,enc_fixation
2025-12-02 12:14:59.748026,0.0,ret_cue
2025-12-02 12:15:01.726026,0.0,ret_q1_onset
2025-12-02 12:15:04.537026,0.0,ret_q1_resp
2025-12-02 12:15:04.556026,0.0,enc_fixation
2025-12-02 12:15:06.569026,0.0,ret_cue
2025-12-02 12:15:07.313744,0.3982886036560558,BAD_muscle
2025-12-02 12:15:08.547026,0.0,ret_q1_onset
2025-12-02 12:15:09.683026,0.0,ret_q1_resp
2025-12-02 12:15:09.698026,0.0,ret_q2_onset
2025-12-02 12:15:11.235046,0.3153118112281845,BAD_muscle
2025-12-02 12:15:14.411026,0.0,ret_q2_resp
2025-12-02 12:15:14.668026,0.0,ret_q3_onset
2025-12-02 12:15:27.238026,0.0,ret_q3_resp
2025-12-02 12:15:27.243026,0.0,enc_fixation
2025-12-02 12:15:29.255026,0.0,ret_cue
2025-12-02 12:15:31.234026,0.0,ret_q1_onset
2025-12-02 12:15:33.495026,0.0,ret_q1_resp
2025-12-02 12:15:33.512026,0.0,ret_q2_onset
2025-12-02 12:15:42.008026,0.0,ret_q2_resp
2025-12-02 12:15:42.262026,0.0,ret_q3_onset
2025-12-02 12:15:48.168026,0.0,ret_q3_resp
2025-12-02 12:15:48.173026,0.0,enc_fixation
2025-12-02 12:15:50.193026,0.0,ret_cue
2025-12-02 12:15:52.173026,0.0,ret_q1_onset
2025-12-02 12:15:54.529026,0.0,ret_q1_resp
2025-12-02 12:15:54.551026,0.0,ret_q2_onset
2025-12-02 12:16:03.223026,0.0,ret_q2_resp
2025-12-02 12:16:03.539026,0.0,ret_q3_onset
2025-12-02 12:16:11.612026,0.0,ret_q3_resp
2025-12-02 12:16:11.616026,0.0,enc_fixation
2025-12-02 12:16:13.631026,0.0,ret_cue
2025-12-02 12:16:15.614026,0.0,ret_q1_onset
2025-12-02 12:16:18.772026,0.0,ret_q1_resp
2025-12-02 12:16:18.789026,0.0,ret_q2_onset
2025-12-02 12:16:20.529026,0.0,ret_q2_resp
2025-12-02 12:16:20.801026,0.0,ret_q3_onset
2025-12-02 12:16:27.327026,0.0,ret_q3_resp
2025-12-02 12:16:27.333026,0.0,enc_fixation
2025-12-02 12:16:29.348026,0.0,ret_cue
2025-12-02 12:16:29.741464,0.5061584338131979,BAD_muscle
2025-12-02 12:16:31.327026,0.0,ret_q1_onset
2025-12-02 12:16:32.243026,0.0,ret_q1_resp
2025-12-02 12:16:32.261026,0.0,ret_q2_onset
2025-12-02 12:16:34.924026,0.0,ret_q2_resp
2025-12-02 12:16:35.193026,0.0,ret_q3_onset
2025-12-02 12:16:38.722026,0.0,ret_q3_resp
2025-12-02 12:16:38.727026,0.0,enc_fixation
2025-12-02 12:16:40.741026,0.0,ret_cue
2025-12-02 12:16:42.722026,0.0,ret_q1_onset
2025-12-02 12:16:47.883026,0.0,ret_q1_resp
2025-12-02 12:16:47.901026,0.0,ret_q2_onset
2025-12-02 12:16:51.340026,0.0,ret_q2_resp
2025-12-02 12:16:51.601026,0.0,ret_q3_onset
2025-12-02 12:16:55.195026,0.0,ret_q3_resp
2025-12-02 12:16:55.199026,0.0,enc_fixation
2025-12-02 12:16:57.213026,0.0,ret_cue
2025-12-02 12:16:59.193026,0.0,ret_q1_onset
2025-12-02 12:17:01.327026,0.0,ret_q1_resp
2025-12-02 12:17:01.343026,0.0,ret_q2_onset
2025-12-02 12:17:05.090026,0.0,ret_q2_resp
2025-12-02 12:17:05.345026,0.0,ret_q3_onset
2025-12-02 12:17:10.729026,0.0,ret_q3_resp
2025-12-02 12:17:10.735026,0.0,enc_fixation
2025-12-02 12:17:12.748026,0.0,ret_cue
2025-12-02 12:17:14.727026,0.0,ret_q1_onset
2025-12-02 12:17:17.146026,0.0,ret_q1_resp
2025-12-02 12:17:17.163026,0.0,ret_q2_onset
2025-12-02 12:17:20.069026,0.0,ret_q2_resp
2025-12-02 12:17:20.333026,0.0,ret_q3_onset
2025-12-02 12:17:30.035026,0.0,ret_q3_resp
2025-12-02 12:17:30.040026,0.0,enc_fixation
2025-12-02 12:17:32.055026,0.0,ret_cue
2025-12-02 12:17:34.034026,0.0,ret_q1_onset
2025-12-02 12:17:39.694026,0.0,ret_q1_resp
2025-12-02 12:17:39.712026,0.0,ret_q2_onset
2025-12-02 12:17:41.687026,0.0,ret_q2_resp
2025-12-02 12:17:41.945026,0.0,ret_q3_onset
2025-12-02 12:17:53.207026,0.0,ret_q3_resp
2025-12-02 12:17:53.214026,0.0,enc_fixation
2025-12-02 12:17:55.224026,0.0,ret_cue
2025-12-02 12:17:57.207026,0.0,ret_q1_onset
2025-12-02 12:17:58.506026,0.0,ret_q1_resp
2025-12-02 12:17:58.525026,0.0,ret_q2_onset
2025-12-02 12:18:09.138026,0.0,ret_q2_resp
2025-12-02 12:18:09.407026,0.0,ret_q3_onset
2025-12-02 12:18:17.617026,0.0,ret_q3_resp
2025-12-02 12:18:17.623026,0.0,enc_fixation
2025-12-02 12:18:19.636026,0.0,ret_cue
2025-12-02 12:18:21.618026,0.0,ret_q1_onset
2025-12-02 12:18:27.929026,0.0,ret_q1_resp
2025-12-02 12:18:27.947026,0.0,ret_q2_onset
2025-12-02 12:18:32.131026,0.0,ret_q2_resp
2025-12-02 12:18:32.397026,0.0,ret_q3_onset
2025-12-02 12:18:39.387026,0.0,ret_q3_resp
2025-12-02 12:18:39.393026,0.0,enc_fixation
2025-12-02 12:18:41.410026,0.0,ret_cue
2025-12-02 12:18:43.389026,0.0,ret_q1_onset
2025-12-02 12:18:45.755026,0.0,ret_q1_resp
2025-12-02 12:18:45.775026,0.0,ret_q2_onset
2025-12-02 12:18:48.929026,0.0,ret_q2_resp
2025-12-02 12:18:49.204026,0.0,ret_q3_onset
2025-12-02 12:18:55.665026,0.0,ret_q3_resp
2025-12-02 12:18:55.671026,0.0,enc_fixation
2025-12-02 12:18:57.682026,0.0,ret_cue
2025-12-02 12:18:58.010749,0.4563723583560204,BAD_muscle
2025-12-02 12:18:59.664026,0.0,ret_q1_onset
2025-12-02 12:19:03.283026,0.0,ret_q1_resp
2025-12-02 12:19:03.298026,0.0,enc_fixation
2025-12-02 12:19:05.304026,0.0,ret_cue
2025-12-02 12:19:07.283026,0.0,ret_q1_onset
2025-12-02 12:19:11.186026,0.0,ret_q1_resp
2025-12-02 12:19:11.200026,0.0,enc_fixation
2025-12-02 12:19:13.213026,0.0,ret_cue
2025-12-02 12:19:15.191026,0.0,ret_q1_onset
2025-12-02 12:19:16.811026,0.0,ret_q1_resp
2025-12-02 12:19:16.827026,0.0,ret_q2_onset
2025-12-02 12:19:22.033026,0.0,ret_q2_resp
2025-12-02 12:19:22.292026,0.0,ret_q3_onset
2025-12-02 12:19:27.428026,0.0,ret_q3_resp
2025-12-02 12:19:27.434026,0.0,enc_fixation
2025-12-02 12:19:29.440349,1.8088940749385074,BAD_muscle
2025-12-02 12:19:29.449026,0.0,ret_cue
2025-12-02 12:19:31.427026,0.0,ret_q1_onset
2025-12-02 12:19:37.942026,0.0,ret_q1_resp
2025-12-02 12:19:37.959026,0.0,ret_q2_onset
2025-12-02 12:19:40.324026,0.0,ret_q2_resp
2025-12-02 12:19:40.587026,0.0,ret_q3_onset
2025-12-02 12:19:42.955026,0.0,ret_q3_resp
2025-12-02 12:19:42.961026,0.0,enc_fixation
2025-12-02 12:19:44.967026,0.0,ret_cue
2025-12-02 12:19:46.952026,0.0,ret_q1_onset
2025-12-02 12:19:48.629026,0.0,ret_q1_resp
2025-12-02 12:19:48.644026,0.0,enc_fixation
2025-12-02 12:19:50.657026,0.0,ret_cue
2025-12-02 12:19:52.636026,0.0,ret_q1_onset
2025-12-02 12:19:53.449026,0.0,ret_q1_resp
2025-12-02 12:19:53.466026,0.0,ret_q2_onset
2025-12-02 12:19:55.997026,0.0,ret_q2_resp
2025-12-02 12:19:56.261026,0.0,ret_q3_onset
2025-12-02 12:19:59.212026,0.0,ret_q3_resp
2025-12-02 12:19:59.217026,0.0,enc_fixation
2025-12-02 12:20:01.231026,0.0,ret_cue
2025-12-02 12:20:01.892961,0.2987164527421555,BAD_muscle
2025-12-02 12:20:03.211026,0.0,ret_q1_onset
2025-12-02 12:20:10.455026,0.0,ret_q1_resp
2025-12-02 12:20:10.473026,0.0,ret_q2_onset
2025-12-02 12:20:13.060026,0.0,ret_q2_resp
2025-12-02 12:20:13.325026,0.0,ret_q3_onset
2025-12-02 12:20:20.865026,0.0,ret_q3_resp
2025-12-02 12:20:20.870026,0.0,enc_fixation
2025-12-02 12:20:22.884026,0.0,ret_cue
2025-12-02 12:20:24.864026,0.0,ret_q1_onset
2025-12-02 12:20:28.684026,0.0,ret_q1_resp
2025-12-02 12:20:28.700026,0.0,ret_q2_onset
2025-12-02 12:20:30.406026,0.0,ret_q2_resp
2025-12-02 12:20:30.671026,0.0,ret_q3_onset
2025-12-02 12:20:36.601026,0.0,ret_q3_resp
2025-12-02 12:20:36.607026,0.0,enc_fixation
2025-12-02 12:20:38.614026,0.0,ret_cue
2025-12-02 12:20:40.600026,0.0,ret_q1_onset
2025-12-02 12:20:43.282026,0.0,ret_q1_resp
2025-12-02 12:20:43.299026,0.0,enc_fixation
2025-12-02 12:20:45.317026,0.0,ret_cue
2025-12-02 12:20:47.294026,0.0,ret_q1_onset
2025-12-02 12:20:49.246026,0.0,ret_q1_resp
2025-12-02 12:20:49.265026,0.0,ret_q2_onset
2025-12-02 12:20:52.386026,0.0,ret_q2_resp
2025-12-02 12:20:52.651026,0.0,ret_q3_onset
2025-12-02 12:20:56.135026,0.0,ret_q3_resp
2025-12-02 12:20:56.141026,0.0,enc_fixation
2025-12-02 12:20:58.154026,0.0,ret_cue
2025-12-02 12:21:00.132026,0.0,ret_q1_onset
2025-12-02 12:21:02.017026,0.0,ret_q1_resp
2025-12-02 12:21:02.034026,0.0,ret_q2_onset
2025-12-02 12:21:04.517026,0.0,ret_q2_resp
2025-12-02 12:21:04.772026,0.0,ret_q3_onset
2025-12-02 12:21:14.065026,0.0,ret_q3_resp
2025-12-02 12:21:14.070026,0.0,enc_fixation
2025-12-02 12:21:16.083026,0.0,ret_cue
2025-12-02 12:21:18.064026,0.0,ret_q1_onset
2025-12-02 12:21:19.718026,0.0,ret_q1_resp
2025-12-02 12:21:19.735026,0.0,ret_q2_onset
2025-12-02 12:21:23.204026,0.0,ret_q2_resp
2025-12-02 12:21:23.462026,0.0,ret_q3_onset
2025-12-02 12:21:26.933026,0.0,ret_q3_resp
2025-12-02 12:21:26.938026,0.0,enc_fixation
2025-12-02 12:21:28.419734,1.4769869052252034,BAD_muscle
2025-12-02 12:21:28.951026,0.0,ret_cue
2025-12-02 12:21:30.932026,0.0,ret_q1_onset
2025-12-02 12:21:31.891026,0.0,ret_q1_resp
2025-12-02 12:21:31.909026,0.0,ret_q2_onset
2025-12-02 12:21:36.593026,0.0,ret_q2_resp
2025-12-02 12:21:36.855026,0.0,ret_q3_onset
2025-12-02 12:21:44.738026,0.0,ret_q3_resp
2025-12-02 12:21:44.744026,0.0,enc_fixation
2025-12-02 12:21:46.757026,0.0,ret_cue
2025-12-02 12:21:48.736026,0.0,ret_q1_onset
2025-12-02 12:21:50.676026,0.0,ret_q1_resp
2025-12-02 12:21:50.691026,0.0,ret_q2_onset
2025-12-02 12:21:53.877026,0.0,ret_q2_resp
2025-12-02 12:21:54.138026,0.0,ret_q3_onset
2025-12-02 12:21:59.877026,0.0,ret_q3_resp
2025-12-02 12:21:59.883026,0.0,enc_fixation
2025-12-02 12:22:01.894026,0.0,ret_cue
2025-12-02 12:22:03.872026,0.0,ret_q1_onset
2025-12-02 12:22:07.419026,0.0,ret_q1_resp
2025-12-02 12:22:07.433026,0.0,enc_fixation
2025-12-02 12:22:09.443026,0.0,ret_cue
2025-12-02 12:22:11.421026,0.0,ret_q1_onset
2025-12-02 12:22:13.717026,0.0,ret_q1_resp
2025-12-02 12:22:13.733026,0.0,enc_fixation
2025-12-02 12:22:15.743026,0.0,ret_cue
2025-12-02 12:22:17.722026,0.0,ret_q1_onset
2025-12-02 12:22:18.252026,0.0,ret_q1_resp
2025-12-02 12:22:18.270026,0.0,ret_q2_onset
2025-12-02 12:22:21.530026,0.0,ret_q2_resp
2025-12-02 12:22:21.795026,0.0,ret_q3_onset
2025-12-02 12:22:26.661026,0.0,ret_q3_resp
2025-12-02 12:22:26.667026,0.0,enc_fixation
2025-12-02 12:22:28.682026,0.0,ret_cue
2025-12-02 12:22:30.658026,0.0,ret_q1_onset
2025-12-02 12:22:32.912026,0.0,ret_q1_resp
2025-12-02 12:22:32.928026,0.0,ret_q2_onset
2025-12-02 12:22:35.404026,0.0,ret_q2_resp
2025-12-02 12:22:35.660026,0.0,ret_q3_onset
2025-12-02 12:22:41.140026,0.0,ret_q3_resp
2025-12-02 12:22:41.146026,0.0,enc_fixation
2025-12-02 12:22:43.162026,0.0,ret_cue
2025-12-02 12:22:45.141026,0.0,ret_q1_onset
2025-12-02 12:22:47.203026,0.0,ret_q1_resp
2025-12-02 12:22:47.221026,0.0,ret_q2_onset
2025-12-02 12:22:52.565026,0.0,ret_q2_resp
2025-12-02 12:22:52.825026,0.0,ret_q3_onset
2025-12-02 12:22:57.608960,1.5931544146246779,BAD_muscle
2025-12-02 12:23:01.876026,0.0,ret_q3_resp
2025-12-02 12:23:01.881026,0.0,enc_fixation
2025-12-02 12:23:03.894026,0.0,ret_cue
2025-12-02 12:23:05.873026,0.0,ret_q1_onset
2025-12-02 12:23:08.390026,0.0,ret_q1_resp
2025-12-02 12:23:08.406026,0.0,ret_q2_onset
2025-12-02 12:23:08.438026,0.0,ret_q2_resp
2025-12-02 12:23:08.697026,0.0,ret_q3_onset
2025-12-02 12:23:19.334026,0.0,ret_q3_resp
2025-12-02 12:23:19.340026,0.0,enc_fixation
2025-12-02 12:23:21.353026,0.0,ret_cue
2025-12-02 12:23:23.332026,0.0,ret_q1_onset
2025-12-02 12:23:32.369026,0.0,ret_q1_resp
2025-12-02 12:23:32.385026,0.0,ret_q2_onset
2025-12-02 12:23:35.459026,0.0,ret_q2_resp
2025-12-02 12:23:35.722026,0.0,ret_q3_onset
2025-12-02 12:23:42.494026,0.0,ret_q3_resp
2025-12-02 12:23:42.500026,0.0,enc_fixation
2025-12-02 12:23:44.518026,0.0,ret_cue
2025-12-02 12:23:46.495026,0.0,ret_q1_onset
2025-12-02 12:23:47.632026,0.0,ret_q1_resp
2025-12-02 12:23:47.651026,0.0,ret_q2_onset
2025-12-02 12:23:49.841026,0.0,ret_q2_resp
2025-12-02 12:23:50.118026,0.0,ret_q3_onset
2025-12-02 12:23:52.993026,0.0,ret_q3_resp
2025-12-02 12:23:52.998026,0.0,enc_fixation
2025-12-02 12:23:55.013026,0.0,ret_cue
2025-12-02 12:23:56.993026,0.0,ret_q1_onset
2025-12-02 12:24:02.889026,0.0,ret_q1_resp
2025-12-02 12:24:02.907026,0.0,ret_q2_onset
2025-12-02 12:24:04.717026,0.0,ret_q2_resp
2025-12-02 12:24:04.978026,0.0,ret_q3_onset
2025-12-02 12:24:10.576026,0.0,ret_q3_resp
2025-12-02 12:24:10.582026,0.0,enc_fixation
2025-12-02 12:24:12.591026,0.0,ret_cue
2025-12-02 12:24:14.572026,0.0,ret_q1_onset
2025-12-02 12:24:21.062026,0.0,ret_q1_resp
2025-12-02 12:24:21.074026,0.0,enc_fixation
2025-12-02 12:24:23.088026,0.0,ret_cue
2025-12-02 12:24:25.077026,0.0,ret_q1_onset
2025-12-02 12:24:26.145026,0.0,ret_q1_resp
2025-12-02 12:24:26.169026,0.0,enc_fixation
2025-12-02 12:24:28.179026,0.0,ret_cue
2025-12-02 12:24:30.157026,0.0,ret_q1_onset
2025-12-02 12:24:31.035026,0.0,ret_q1_resp
2025-12-02 12:24:31.052026,0.0,ret_q2_onset
2025-12-02 12:24:34.007026,0.0,ret_q2_resp
2025-12-02 12:24:34.270026,0.0,ret_q3_onset
2025-12-02 12:24:37.742026,0.0,ret_q3_resp
2025-12-02 12:24:37.747026,0.0,enc_fixation
2025-12-02 12:24:39.766026,0.0,ret_cue
2025-12-02 12:24:41.741026,0.0,ret_q1_onset
2025-12-02 12:24:42.390822,0.514456113055985,BAD_muscle
2025-12-02 12:24:44.312026,0.0,ret_q1_resp
2025-12-02 12:24:44.330026,0.0,ret_q2_onset
2025-12-02 12:24:45.618619,1.2944379618825224,BAD_muscle
2025-12-02 12:24:47.805026,0.0,ret_q2_resp
2025-12-02 12:24:48.068026,0.0,ret_q3_onset
2025-12-02 12:24:53.860026,0.0,ret_q3_resp
2025-12-02 12:24:53.865026,0.0,enc_fixation
2025-12-02 12:24:55.873026,0.0,ret_cue
2025-12-02 12:24:57.862026,0.0,ret_q1_onset
2025-12-02 12:24:59.144026,0.0,ret_q1_resp
2025-12-02 12:24:59.159026,0.0,enc_fixation
2025-12-02 12:25:01.169026,0.0,ret_cue
2025-12-02 12:25:03.148026,0.0,ret_q1_onset
2025-12-02 12:25:05.374026,0.0,ret_q1_resp
2025-12-02 12:25:05.389026,0.0,ret_q2_onset
2025-12-02 12:25:07.388026,0.0,ret_q2_resp
2025-12-02 12:25:07.647026,0.0,ret_q3_onset
2025-12-02 12:25:09.583026,0.0,ret_q3_resp
2025-12-02 12:25:09.587026,0.0,enc_fixation
2025-12-02 12:25:11.599026,0.0,ret_cue
2025-12-02 12:25:13.579026,0.0,ret_q1_onset
2025-12-02 12:25:16.665026,0.0,ret_q1_resp
2025-12-02 12:25:16.682026,0.0,ret_q2_onset
2025-12-02 12:25:18.957026,0.0,ret_q2_resp
2025-12-02 12:25:19.212026,0.0,ret_q3_onset
2025-12-02 12:25:25.416026,0.0,ret_q3_resp
2025-12-02 12:25:25.421026,0.0,enc_fixation
2025-12-02 12:25:27.434026,0.0,ret_cue
2025-12-02 12:25:29.413026,0.0,ret_q1_onset
2025-12-02 12:25:35.464026,0.0,ret_q1_resp
2025-12-02 12:25:35.480026,0.0,ret_q2_onset
2025-12-02 12:25:42.822301,1.5599636976535294,BAD_muscle
2025-12-02 12:25:44.978026,0.0,ret_q2_resp
2025-12-02 12:25:45.236026,0.0,ret_q3_onset
2025-12-02 12:25:50.089026,0.0,ret_q3_resp
2025-12-02 12:25:50.094026,0.0,enc_fixation
2025-12-02 12:25:52.108026,0.0,ret_cue
2025-12-02 12:25:54.086026,0.0,ret_q1_onset
2025-12-02 12:25:54.727026,0.0,ret_q1_resp
2025-12-02 12:25:54.745026,0.0,ret_q2_onset
2025-12-02 12:25:55.529743,1.8835731881240463,BAD_muscle
2025-12-02 12:25:58.207026,0.0,ret_q2_resp
2025-12-02 12:25:58.478026,0.0,ret_q3_onset
